u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
10875886866,10875886865,0,"[ 223678083, 1169653428 ]",,['Via Panigale'],cycleway,,"LINESTRING (681208.8620562643 4931963.0174451275, 681207.2292048326 4931965.951112064, 681205.8649361217 4931968.380913269, 681185.9241275174 4932001.474233243)",44.773,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10875886869,8462372853,0,9.11372e+08,,,cycleway,,"LINESTRING (681467.5296594573 4931734.83803841, 681472.9799583029 4931738.469907626)",6.538,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10875886869,8462372852,0,9.11372e+08,,,cycleway,,"LINESTRING (681467.5296594573 4931734.83803841, 681464.5127716626 4931732.93057559)",3.563,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876002092,5151350791,0,7.17895e+08,,,cycleway,,"LINESTRING (683702.2295534193 4929526.12614968, 683707.3706670352 4929527.21646674)",5.241,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876002092,257615088,0,"[ 206006402, 717894626 ]",,,cycleway,,"LINESTRING (683702.2295534193 4929526.12614968, 683697.9274203765 4929525.192963519, 683695.6320476292 4929524.483279585)",6.787,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876002096,257615087,0,3.25532e+08,,['Via Valdossola'],cycleway,,"LINESTRING (683847.9257761203 4929570.324088589, 683842.5815522397 4929569.383544292)",5.412,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876002096,803636117,0,"[ 475866694, 1169666374 ]",,['Via Valdossola'],cycleway,,"LINESTRING (683847.9257761203 4929570.324088589, 683856.127124893 4929571.523371964, 683858.8317112438 4929572.111294958, 683961.8291382764 4929587.967314176, 684067.6797642165 4929608.419277075, 684081.8844607973 4929610.600494365)",236.804,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018415,10876018416,0,1.16967e+09,,,cycleway,,"LINESTRING (683515.9352253443 4929288.997859338, 683518.1075244057 4929281.955602236)",7.373,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018415,6054868789,0,"[ 1169666385, 1169666386, 26703623 ]",,,cycleway,,"LINESTRING (683515.9352253443 4929288.997859338, 683511.4831686136 4929298.15460686, 683485.125863975 4929295.175650449, 683480.2931743342 4929296.117485928, 683476.395244553 4929298.897759091, 683472.6142088061 4929304.58281391)",53.151,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018416,10876018415,0,1.16967e+09,,,cycleway,,"LINESTRING (683518.1075244057 4929281.955602236, 683515.9352253443 4929288.997859338)",7.373,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018416,7684697492,0,"[ 374256689, 1169666386 ]",,,cycleway,,"LINESTRING (683518.1075244057 4929281.955602236, 683519.4289919762 4929275.456266284, 683624.4226617893 4929297.721817673, 683634.9685801561 4929300.7212893795)",124.615,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018417,10876018418,0,6.43398e+08,,,cycleway,,"LINESTRING (683463.2126495092 4929303.605828752, 683469.2579441357 4929304.243458254)",6.062,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018418,6054868789,0,6.43398e+08,,,cycleway,,"LINESTRING (683469.2579441357 4929304.243458254, 683472.6142088061 4929304.58281391)",3.364,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018418,10876018417,0,6.43398e+08,,,cycleway,,"LINESTRING (683469.2579441357 4929304.243458254, 683463.2126495092 4929303.605828752)",6.062,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018420,7619950363,0,3.90263e+08,,['Passaggio Edmondo Fabbri'],cycleway,,"LINESTRING (683808.6541804997 4929304.743822858, 683817.130890733 4929241.384408002, 683817.524795869 4929238.149445626)",67.224,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018420,1242014541,0,"[ 1169666388, 390263341 ]",,['Passaggio Edmondo Fabbri'],cycleway,,"LINESTRING (683808.6541804997 4929304.743822858, 683806.9379847981 4929317.590762437, 683804.7008997587 4929336.192587957, 683803.661947365 4929344.789835523)",40.381,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018470,10876018507,0,1.16967e+09,,,cycleway,,"LINESTRING (683825.6255721248 4929102.586865389, 683829.1110766123 4929099.205926724)",4.851,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018470,10876018503,0,1.16967e+09,,,cycleway,,"LINESTRING (683825.6255721248 4929102.586865389, 683821.1481712196 4929108.963512037)",7.789,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018493,10876018494,0,1.16967e+09,,,cycleway,,"LINESTRING (683801.3615215528 4929210.945101596, 683801.042984258 4929213.203917861)",2.283,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018493,10876018500,0,1.16967e+09,,,cycleway,,"LINESTRING (683801.3615215528 4929210.945101596, 683814.5419595384 4929108.176292862)",103.674,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018494,10876018493,0,1.16967e+09,,,cycleway,,"LINESTRING (683801.042984258 4929213.203917861, 683801.3615215528 4929210.945101596)",2.283,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018494,10876018496,0,"[ 1169666400, 1169666401 ]",,,cycleway,,"LINESTRING (683801.042984258 4929213.203917861, 683799.5322915558 4929225.256261844, 683804.7414503817 4929231.262195705)",20.097,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018496,10876018497,0,1.16967e+09,,,cycleway,,"LINESTRING (683804.7414503817 4929231.262195705, 683809.2150688776 4929236.546964767)",6.918,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018496,10876018494,0,"[ 1169666400, 1169666401 ]",,,cycleway,,"LINESTRING (683804.7414503817 4929231.262195705, 683799.5322915558 4929225.256261844, 683801.042984258 4929213.203917861)",20.097,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018497,10876018496,0,1.16967e+09,,,cycleway,,"LINESTRING (683809.2150688776 4929236.546964767, 683804.7414503817 4929231.262195705)",6.918,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018497,7619950363,0,1.16967e+09,,,cycleway,,"LINESTRING (683809.2150688776 4929236.546964767, 683817.524795869 4929238.149445626)",8.44,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018500,10876018503,0,1.16967e+09,,,cycleway,,"LINESTRING (683814.5419595384 4929108.176292862, 683816.8561088968 4929108.50857039, 683821.1481712196 4929108.963512037)",6.635,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018503,10876018470,0,1.16967e+09,,,cycleway,,"LINESTRING (683821.1481712196 4929108.963512037, 683825.6255721248 4929102.586865389)",7.789,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018503,10876018500,0,1.16967e+09,,,cycleway,,"LINESTRING (683821.1481712196 4929108.963512037, 683816.8561088968 4929108.50857039, 683814.5419595384 4929108.176292862)",6.635,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018507,10876018470,0,1.16967e+09,,,cycleway,,"LINESTRING (683829.1110766123 4929099.205926724, 683825.6255721248 4929102.586865389)",4.851,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018507,10876018520,0,1.16967e+09,,,cycleway,,"LINESTRING (683829.1110766123 4929099.205926724, 683848.7918294205 4929101.941717337, 683854.4608063588 4929101.8242205065, 683856.4039408896 4929100.645243666)",27.739,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018520,10876018521,0,1.16967e+09,,,cycleway,,"LINESTRING (683856.4039408896 4929100.645243666, 683866.719545582 4929100.8260070495)",10.289,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018520,10876018507,0,1.16967e+09,,,cycleway,,"LINESTRING (683856.4039408896 4929100.645243666, 683854.4608063588 4929101.8242205065, 683848.7918294205 4929101.941717337, 683829.1110766123 4929099.205926724)",27.739,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876018521,10876018520,0,1.16967e+09,,,cycleway,,"LINESTRING (683866.719545582 4929100.8260070495, 683856.4039408896 4929100.645243666)",10.289,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234305,10876234306,0,4.74637e+08,,['Via Sabotino'],cycleway,,"LINESTRING (684534.108616251 4929721.260168318, 684536.6899312286 4929721.4224364525)",2.579,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234305,3361815409,0,4.74637e+08,,['Via Sabotino'],cycleway,,"LINESTRING (684534.108616251 4929721.260168318, 684524.7758086106 4929721.8065722175)",9.323,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234306,10876234305,0,4.74637e+08,,['Via Sabotino'],cycleway,,"LINESTRING (684536.6899312286 4929721.4224364525, 684534.108616251 4929721.260168318)",2.579,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234306,803636125,0,8.25976e+08,,['Via Sabotino'],cycleway,,"LINESTRING (684536.6899312286 4929721.4224364525, 684592.2784188404 4929720.756296433)",55.438,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234322,3368607672,0,2.57706e+08,,,cycleway,,"LINESTRING (684361.3055234542 4929690.417652236, 684365.6006327568 4929699.722092822)",10.248,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234322,287559458,0,8.08897e+08,,,cycleway,,"LINESTRING (684361.3055234542 4929690.417652236, 684356.6491289954 4929682.348050937)",9.314,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234323,9499089144,0,5.30508e+08,,,cycleway,,"LINESTRING (684357.657673677 4929703.443142529, 684362.5233338454 4929701.335632141)",5.291,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234323,4695643899,0,"[ 530507955, 1169697364 ]",,,cycleway,,"LINESTRING (684357.657673677 4929703.443142529, 684351.5743617156 4929705.560565867, 684301.431382423 4929725.748848518)",60.36,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234333,4695643899,0,5.30508e+08,,,cycleway,,"LINESTRING (684291.7290385474 4929729.78691218, 684301.431382423 4929725.748848518)",10.486,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234333,10095832691,0,5.30508e+08,,,cycleway,,"LINESTRING (684291.7290385474 4929729.78691218, 684280.9394137409 4929733.727442063, 684276.5020306463 4929735.324668085, 684263.4379773439 4929737.822211175, 684216.8826174253 4929745.99551556, 684209.8386949411 4929746.918553465)",83.659,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234335,3362043919,0,1.1697e+09,,['Via Valdossola'],cycleway,,"LINESTRING (684349.3499155226 4929676.282304036, 684347.3706694143 4929676.492937872)",1.985,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234335,3368546726,0,"[ 325432914, 1169697365 ]",,['Via Valdossola'],cycleway,,"LINESTRING (684349.3499155226 4929676.282304036, 684351.5418599385 4929675.86648677, 684354.4687914397 4929679.551420674)",6.927,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234347,3368638868,0,1.1697e+09,,['Via Valdossola'],cycleway,,"LINESTRING (684304.2065942629 4929670.843579788, 684299.13701981 4929671.444571785)",5.091,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234347,3362043909,0,1.1697e+09,,['Via Valdossola'],cycleway,,"LINESTRING (684304.2065942629 4929670.843579788, 684310.4900489196 4929670.365969268)",6.284,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234362,3362043909,0,1.1697e+09,,['Via Valdossola'],cycleway,,"LINESTRING (684328.2838316772 4929668.313997349, 684322.3889566634 4929667.435242723, 684317.3896693246 4929668.082682674, 684310.4900489196 4929670.365969268)",18.221,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876234362,3362043919,0,1.1697e+09,,['Via Valdossola'],cycleway,,"LINESTRING (684328.2838316772 4929668.313997349, 684329.9636284568 4929668.561768478, 684344.1816869676 4929672.789453792, 684347.3706694143 4929676.492937872)",21.371,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756328,2324207885,0,3.57103e+07,,['Via Giovanni Battista Melloni'],cycleway,,"LINESTRING (684436.4183468848 4928944.829297605, 684433.7651873854 4928946.065772514, 684431.2457984169 4928953.242449784)",10.53,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756334,2324207855,0,8.15882e+08,,,cycleway,,"LINESTRING (684234.6976733126 4928911.25849296, 684228.7898003001 4928913.058654602)",6.161,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756334,2324207885,0,2.23531e+08,,,cycleway,,"LINESTRING (684234.6976733126 4928911.25849296, 684239.3642853077 4928909.734410251, 684247.9260052864 4928906.953414289, 684254.0499102855 4928905.392849478, 684259.9348022839 4928904.403587843, 684273.431969563 4928903.808092729, 684292.7699718671 4928906.302026338, 684331.9334183423 4928918.229695706, 684357.600101012 4928926.528506181, 684361.4440894859 4928926.793215466, 684364.4958201892 4928925.812592033, 684367.488883606 4928925.497316511, 684370.8394072723 4928926.326105131, 684374.9799084046 4928928.200063718, 684377.3762490718 4928930.124581081, 684379.3599665579 4928932.848920424, 684381.5617624808 4928935.179242384, 684385.1379290011 4928937.870957263, 684390.0014202974 4928940.065599097, 684431.2457984169 4928953.242449784)",207.435,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756379,10876756380,0,1.16975e+09,,,cycleway,,"LINESTRING (684185.2595351182 4928926.320863369, 684182.720494152 4928927.182700827)",2.675,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756379,2324207870,0,1.16975e+09,,,cycleway,,"LINESTRING (684185.2595351182 4928926.320863369, 684187.2687568603 4928925.621876638)",2.122,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10876756380,10876756379,0,1.16975e+09,,,cycleway,,"LINESTRING (684182.720494152 4928927.182700827, 684185.2595351182 4928926.320863369)",2.675,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10879440229,3689075694,0,1.17038e+09,,,cycleway,,"LINESTRING (685242.9482706084 4930180.789764197, 685243.4026146588 4930180.202406876)",0.742,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10879440249,3689075684,0,3.6488e+08,,,cycleway,,"LINESTRING (685257.6873362513 4930152.750732883, 685258.4418717946 4930155.306924079, 685261.3288168795 4930157.579315559)",6.334,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10879440249,3689075679,0,"[ 364879883, 1170378677 ]",,,cycleway,,"LINESTRING (685257.6873362513 4930152.750732883, 685258.2149606056 4930150.431219735, 685275.3349018137 4930128.185373612, 685276.9858981315 4930128.04348277, 685276.3852730634 4930122.323343741)",37.844,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880423039,8462372889,0,2.23678e+08,,['Via Panigale'],cycleway,,"LINESTRING (681149.751563722 4932068.153623357, 681169.3808107896 4932029.682193672)",43.191,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880423039,10880423044,0,2.23678e+08,,['Via Panigale'],cycleway,,"LINESTRING (681149.751563722 4932068.153623357, 681130.69914852 4932100.782748908, 681111.3361545902 4932133.147573305, 681091.3829060316 4932168.430760513)",116.018,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880423044,10880423039,0,2.23678e+08,,['Via Panigale'],cycleway,,"LINESTRING (681091.3829060316 4932168.430760513, 681111.3361545902 4932133.147573305, 681130.69914852 4932100.782748908, 681149.751563722 4932068.153623357)",116.018,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880423044,10875886850,0,2.23678e+08,,['Via Panigale'],cycleway,,"LINESTRING (681091.3829060316 4932168.430760513, 681077.018824077 4932187.828673266, 681061.0622447714 4932214.708126058, 681049.7811748459 4932235.070307178, 681047.6163337533 4932241.968910137, 681033.3227210927 4932266.549205522)",114.32,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880620743,5841584021,0,8.20181e+08,,,cycleway,,"LINESTRING (687834.3707326289 4929127.901350872, 687833.01952926 4929128.395911612)",1.436,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880620743,5844463748,0,"[ 1170528023, 1170528021, 820181135 ]",,,cycleway,,"LINESTRING (687834.3707326289 4929127.901350872, 687933.7220453802 4929091.363975082, 687939.1530100445 4929092.610562123, 687948.678009365 4929095.654286777, 687951.2307291164 4929096.539690721, 687955.354344103 4929095.11369153)",128.19,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880764303,10880769805,0,6.18324e+08,,,cycleway,,"LINESTRING (687958.5135374713 4929094.0155447805, 687961.1466693546 4929092.946649088)",2.835,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880764303,5844463748,0,6.18324e+08,,,cycleway,,"LINESTRING (687958.5135374713 4929094.0155447805, 687955.354344103 4929095.11369153)",3.337,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880769805,5844463749,0,6.18324e+08,,,cycleway,,"LINESTRING (687961.1466693546 4929092.946649088, 687964.3599991847 4929091.627726945)",3.466,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880769805,10880764303,0,6.18324e+08,,,cycleway,,"LINESTRING (687961.1466693546 4929092.946649088, 687958.5135374713 4929094.0155447805)",2.835,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10880769850,5865129534,0,1.17053e+09,,,cycleway,,"LINESTRING (687453.5559112913 4929264.861010603, 687450.8466252837 4929264.438205125, 687449.4239862864 4929264.652851853, 687447.7382638559 4929265.160071616, 687445.792083689 4929265.593073844, 687443.0804315952 4929265.803881857, 687440.1393475777 4929265.140932419, 687438.2891442641 4929264.453872172, 687436.2963425443 4929264.296322291)",17.596,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890254,6322832226,0,2.47687e+07,,,cycleway,,"LINESTRING (688060.5828733738 4929131.877319449, 688094.5890432944 4929116.397141763)",37.284,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890255,251808471,0,2.32685e+07,,,cycleway,,"LINESTRING (688050.7507436317 4929147.145722097, 688000.2328212564 4929168.940910908)",54.899,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890256,10881890257,0,1.17099e+09,,,cycleway,,"LINESTRING (687986.80178996 4929166.684574601, 687989.0955049753 4929164.694258437)",3.033,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890257,251553829,0,1.17099e+09,,,cycleway,,"LINESTRING (687989.0955049753 4929164.694258437, 687992.7343248667 4929162.420465521)",4.283,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890259,10881890260,0,6.18324e+08,,,cycleway,,"LINESTRING (688014.8725698529 4929239.9700449845, 688018.056116994 4929239.128331324)",3.285,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890259,5844463758,0,6.18324e+08,,,cycleway,,"LINESTRING (688014.8725698529 4929239.9700449845, 688011.2952461225 4929240.944888301)",3.698,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890260,3024523753,0,6.18324e+08,,,cycleway,,"LINESTRING (688018.056116994 4929239.128331324, 688027.6219367019 4929236.903803768)",9.796,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890260,10881890259,0,6.18324e+08,,,cycleway,,"LINESTRING (688018.056116994 4929239.128331324, 688014.8725698529 4929239.9700449845)",3.285,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890265,5844463758,0,1.17099e+09,,,cycleway,,"LINESTRING (688011.8261926492 4929253.945170839, 688012.7731936178 4929252.293876159, 688013.0393458726 4929248.321612497, 688012.711403735 4929245.354940385, 688011.2952461225 4929240.944888301)",13.506,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890283,9360707039,0,8.09283e+08,,,cycleway,,"LINESTRING (688127.3020521969 4929304.969873737, 688126.1596791745 4929311.718307078)",6.848,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10881890283,3269732331,0,1.17099e+09,,,cycleway,,"LINESTRING (688127.3020521969 4929304.969873737, 688128.1391248037 4929299.146447456)",5.887,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886285956,9033369834,0,1.17156e+09,,['Tangenziale delle Biciclette'],cycleway,,"LINESTRING (686327.8313850246 4930528.571473005, 686324.1119895396 4930529.265186152)",3.774,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886285956,4450724922,0,"[ 1171562877, 996306975 ]",,['Tangenziale delle Biciclette'],cycleway,,"LINESTRING (686327.8313850246 4930528.571473005, 686330.7361228123 4930527.987792162, 686342.786895013 4930525.576535667)",15.212,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886285965,9033369831,0,1.11844e+09,,['Tangenziale delle Biciclette'],cycleway,,"LINESTRING (686321.5654752961 4930536.773972139, 686319.8684333593 4930541.8502562605)",5.354,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886285965,9033369834,0,"[ 1171562881, 1118443342 ]",,['Tangenziale delle Biciclette'],cycleway,,"LINESTRING (686321.5654752961 4930536.773972139, 686322.5151350442 4930533.89966105, 686324.1119895396 4930529.265186152)",7.931,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338325,10886338357,0,1.17156e+09,,,cycleway,,"LINESTRING (686292.5925415615 4930532.807748448, 686291.888303965 4930531.564667549, 686291.6801121944 4930530.224645856, 686291.8562579504 4930525.193662603)",7.822,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338325,10886338353,0,1.17156e+09,,,cycleway,,"LINESTRING (686292.5925415615 4930532.807748448, 686294.1165853358 4930532.929288187, 686295.7023289757 4930532.8413738, 686300.1676823993 4930532.213513029)",7.606,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338353,10886338325,0,1.17156e+09,,,cycleway,,"LINESTRING (686300.1676823993 4930532.213513029, 686295.7023289757 4930532.8413738, 686294.1165853358 4930532.929288187, 686292.5925415615 4930532.807748448)",7.606,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338353,4448014905,0,"[ 1171562880, 1171562897 ]",,,cycleway,,"LINESTRING (686300.1676823993 4930532.213513029, 686302.8440976146 4930531.8233772805, 686306.0842970719 4930531.193724121)",5.989,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338357,1617612722,0,1.17156e+09,,,cycleway,,"LINESTRING (686291.8562579504 4930525.193662603, 686291.9967317726 4930521.128841843, 686291.4992265538 4930519.0579107255, 686290.8153468256 4930517.659774983)",7.757,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338357,10886338325,0,1.17156e+09,,,cycleway,,"LINESTRING (686291.8562579504 4930525.193662603, 686291.6801121944 4930530.224645856, 686291.888303965 4930531.564667549, 686292.5925415615 4930532.807748448)",7.822,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338364,7554717776,0,1.17156e+09,,,cycleway,,"LINESTRING (686427.1217263452 4930592.5651009055, 686425.3290381928 4930595.982169378)",3.859,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10886338364,2558822635,0,3.01916e+08,,,cycleway,,"LINESTRING (686427.1217263452 4930592.5651009055, 686429.8245266962 4930592.086839057, 686436.2711654741 4930591.171323337)",9.232,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564853,10887564854,0,8.02261e+08,,,cycleway,,"LINESTRING (682676.5845169469 4930266.423387118, 682692.1485621592 4930260.68029578)",16.552,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564853,7504302714,0,8.02261e+08,,,cycleway,,"LINESTRING (682676.5845169469 4930266.423387118, 682666.1574269527 4930270.276637388)",11.091,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564854,7504302717,0,8.02261e+08,,,cycleway,,"LINESTRING (682692.1485621592 4930260.68029578, 682696.8439074252 4930258.933653675)",4.998,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564854,10887564853,0,8.02261e+08,,,cycleway,,"LINESTRING (682692.1485621592 4930260.68029578, 682676.5845169469 4930266.423387118)",16.552,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564855,2157257941,0,8.02261e+08,,,cycleway,,"LINESTRING (682656.4325095923 4930272.359861162, 682650.4090563661 4930272.95750802)",6.037,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564855,7504302714,0,8.02261e+08,,,cycleway,,"LINESTRING (682656.4325095923 4930272.359861162, 682661.6172016999 4930271.883146295, 682666.1574269527 4930270.276637388)",9.997,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
10887564864,7504302717,0,8.02261e+08,,,cycleway,,"LINESTRING (682708.1472250297 4930254.760482894, 682696.8439074252 4930258.933653675)",12.021,s3,1,1,,,,,This way is a separated path because highway='cycleway'.,"highway $=$ ""cycleway"""
